"Origin.Code","Destination.Code","Dep.Time","Arr.Time","Flight","Airline.Code","Alliance","Origin.Country","Destination.Country","Day.of.Week","Block.Mins","Seats"
"TOS","SKN",1535,1615,855,"WF","None","Norway","Norway","Thursday",40,39
"TOS","SKN",1535,1615,855,"WF","None","Norway","Norway","Friday",40,39
"TOS","SKN",1535,1615,855,"WF","None","Norway","Norway","Sunday",40,39
"TOS","SOJ",1030,1055,974,"WF","None","Norway","Norway","Monday",25,39
"TOS","SOJ",1030,1055,974,"WF","None","Norway","Norway","Tuesday",25,39
"TOS","SOJ",1030,1055,974,"WF","None","Norway","Norway","Wednesday",25,39
"TOS","SOJ",1030,1055,974,"WF","None","Norway","Norway","Thursday",25,39
"TOS","SOJ",1030,1055,974,"WF","None","Norway","Norway","Friday",25,39
"TOS","SOJ",1300,1325,942,"WF","None","Norway","Norway","Sunday",25,39
"TOS","SOJ",1930,1955,946,"WF","None","Norway","Norway","Monday",25,39
"TOS","SOJ",1930,1955,946,"WF","None","Norway","Norway","Tuesday",25,39
"TOS","SOJ",1930,1955,946,"WF","None","Norway","Norway","Wednesday",25,39
"TOS","SOJ",1930,1955,946,"WF","None","Norway","Norway","Thursday",25,39
"TOS","SOJ",1930,1955,946,"WF","None","Norway","Norway","Friday",25,39
"TOS","SOJ",1930,1955,946,"WF","None","Norway","Norway","Sunday",25,39
"TOS","TRD",1340,1520,603,"WF","None","Norway","Norway","Saturday",100,78
"TOS","VDS",1015,1122,932,"WF","None","Norway","Norway","Monday",67,39
"TOS","VDS",1015,1122,932,"WF","None","Norway","Norway","Tuesday",67,39
"TOS","VDS",1015,1122,932,"WF","None","Norway","Norway","Wednesday",67,39
"TOS","VDS",1015,1122,932,"WF","None","Norway","Norway","Thursday",67,39
"TOS","VDS",1015,1122,932,"WF","None","Norway","Norway","Friday",67,39
"TOS","VDS",1015,1122,932,"WF","None","Norway","Norway","Sunday",67,39
"TOS","VDS",1415,1522,986,"WF","None","Norway","Norway","Saturday",67,39
"TOS","VDS",1730,1837,976,"WF","None","Norway","Norway","Monday",67,39
"TOS","VDS",1730,1837,976,"WF","None","Norway","Norway","Tuesday",67,39
"TOS","VDS",1730,1837,976,"WF","None","Norway","Norway","Wednesday",67,39
"TOS","VDS",1730,1837,976,"WF","None","Norway","Norway","Thursday",67,39
"TOS","VDS",1730,1837,976,"WF","None","Norway","Norway","Friday",67,39
"TOS","VDS",1730,1837,976,"WF","None","Norway","Norway","Sunday",67,39
"TRD","AES",1000,1040,4147,"SK","Star Alliance","Norway","Norway","Monday",40,90
"TRD","AES",1000,1040,4147,"SK","Star Alliance","Norway","Norway","Tuesday",40,90
"TRD","AES",1015,1055,4147,"SK","Star Alliance","Norway","Norway","Wednesday",40,90
"TRD","AES",1015,1055,4147,"SK","Star Alliance","Norway","Norway","Thursday",40,90
"TRD","AES",1015,1055,4147,"SK","Star Alliance","Norway","Norway","Friday",40,90
"TRD","AES",1445,1540,555,"WF","None","Norway","Norway","Monday",55,39
"TRD","AES",1445,1540,555,"WF","None","Norway","Norway","Tuesday",55,39
"TRD","AES",1445,1540,555,"WF","None","Norway","Norway","Wednesday",55,39
"TRD","AES",1445,1540,555,"WF","None","Norway","Norway","Thursday",55,39
"TRD","AES",1445,1540,555,"WF","None","Norway","Norway","Friday",55,39
"TRD","AES",1445,1540,555,"WF","None","Norway","Norway","Sunday",55,39
"TRD","AES",1920,2000,4193,"SK","Star Alliance","Norway","Norway","Monday",40,90
"TRD","AES",1920,2000,4193,"SK","Star Alliance","Norway","Norway","Tuesday",40,90
"TRD","AES",1920,2000,4193,"SK","Star Alliance","Norway","Norway","Wednesday",40,90
"TRD","AES",1920,2000,4193,"SK","Star Alliance","Norway","Norway","Thursday",40,90
"TRD","AES",1920,2000,4193,"SK","Star Alliance","Norway","Norway","Friday",40,90
"TRD","AES",2010,2055,4193,"SK","Star Alliance","Norway","Norway","Sunday",45,78
"TRD","BGO",630,730,4137,"SK","Star Alliance","Norway","Norway","Monday",60,90
"TRD","BGO",630,730,4137,"SK","Star Alliance","Norway","Norway","Tuesday",60,90
"TRD","BGO",630,730,4137,"SK","Star Alliance","Norway","Norway","Wednesday",60,90
"TRD","BGO",630,730,4137,"SK","Star Alliance","Norway","Norway","Thursday",60,90
"TRD","BGO",630,730,4137,"SK","Star Alliance","Norway","Norway","Friday",60,90
"TRD","BGO",825,925,165,"DY","Low Cost Carriers","Norway","Norway","Monday",60,186
"TRD","BGO",825,925,165,"DY","Low Cost Carriers","Norway","Norway","Tuesday",60,186
"TRD","BGO",825,925,165,"DY","Low Cost Carriers","Norway","Norway","Wednesday",60,186
"TRD","BGO",825,925,165,"DY","Low Cost Carriers","Norway","Norway","Thursday",60,186
"TRD","BGO",825,925,165,"DY","Low Cost Carriers","Norway","Norway","Friday",60,186
"TRD","BGO",830,930,4143,"SK","Star Alliance","Norway","Norway","Monday",60,141
"TRD","BGO",830,930,4143,"SK","Star Alliance","Norway","Norway","Tuesday",60,141
"TRD","BGO",830,930,4143,"SK","Star Alliance","Norway","Norway","Wednesday",60,141
"TRD","BGO",830,930,4143,"SK","Star Alliance","Norway","Norway","Thursday",60,120
"TRD","BGO",830,930,4143,"SK","Star Alliance","Norway","Norway","Friday",60,120
"TRD","BGO",915,1015,169,"DY","Low Cost Carriers","Norway","Norway","Sunday",60,186
"TRD","BGO",1205,1305,4159,"SK","Star Alliance","Norway","Norway","Monday",60,120
"TRD","BGO",1205,1305,4159,"SK","Star Alliance","Norway","Norway","Tuesday",60,120
"TRD","BGO",1205,1305,4159,"SK","Star Alliance","Norway","Norway","Wednesday",60,120
"TRD","BGO",1205,1305,4159,"SK","Star Alliance","Norway","Norway","Thursday",60,120
"TRD","BGO",1205,1305,4159,"SK","Star Alliance","Norway","Norway","Friday",60,120
"TRD","BGO",1205,1305,4159,"SK","Star Alliance","Norway","Norway","Sunday",60,141
"TRD","BGO",1420,1520,4163,"SK","Star Alliance","Norway","Norway","Monday",60,141
"TRD","BGO",1420,1520,4163,"SK","Star Alliance","Norway","Norway","Tuesday",60,120
"TRD","BGO",1420,1520,4163,"SK","Star Alliance","Norway","Norway","Wednesday",60,120
"TRD","BGO",1420,1520,4163,"SK","Star Alliance","Norway","Norway","Thursday",60,120
"TRD","BGO",1420,1520,4163,"SK","Star Alliance","Norway","Norway","Friday",60,120
"TRD","BGO",1450,1550,4163,"SK","Star Alliance","Norway","Norway","Saturday",60,90
"TRD","BGO",1520,1620,4165,"SK","Star Alliance","Norway","Norway","Sunday",60,120
"TRD","BGO",1615,1715,172,"DY","Low Cost Carriers","Norway","Norway","Sunday",60,186
"TRD","BGO",1625,1725,4175,"SK","Star Alliance","Norway","Norway","Monday",60,141
"TRD","BGO",1625,1725,4175,"SK","Star Alliance","Norway","Norway","Tuesday",60,120
"TRD","BGO",1625,1725,4175,"SK","Star Alliance","Norway","Norway","Wednesday",60,141
"TRD","BGO",1625,1725,4175,"SK","Star Alliance","Norway","Norway","Thursday",60,141
"TRD","BGO",1625,1725,4175,"SK","Star Alliance","Norway","Norway","Friday",60,141
"TRD","BGO",1625,1725,4175,"SK","Star Alliance","Norway","Norway","Sunday",60,141
"TRD","BGO",1800,1900,4163,"SK","Star Alliance","Norway","Norway","Sunday",60,181
"TRD","BGO",1840,1940,171,"DY","Low Cost Carriers","Norway","Norway","Monday",60,186
"TRD","BGO",1840,1940,171,"DY","Low Cost Carriers","Norway","Norway","Tuesday",60,186
"TRD","BGO",1840,1940,171,"DY","Low Cost Carriers","Norway","Norway","Wednesday",60,186
"TRD","BGO",1840,1940,171,"DY","Low Cost Carriers","Norway","Norway","Thursday",60,186
"TRD","BGO",1840,1940,171,"DY","Low Cost Carriers","Norway","Norway","Friday",60,186
"TRD","BGO",1905,2005,4187,"SK","Star Alliance","Norway","Norway","Monday",60,141
"TRD","BGO",1905,2005,4187,"SK","Star Alliance","Norway","Norway","Tuesday",60,141
"TRD","BGO",1905,2005,4187,"SK","Star Alliance","Norway","Norway","Wednesday",60,141
"TRD","BGO",1905,2005,4187,"SK","Star Alliance","Norway","Norway","Thursday",60,120
"TRD","BGO",1905,2005,4187,"SK","Star Alliance","Norway","Norway","Friday",60,120
"TRD","BGO",2000,2100,4189,"SK","Star Alliance","Norway","Norway","Friday",60,181
"TRD","BGO",2110,2210,4187,"SK","Star Alliance","Norway","Norway","Sunday",60,141
"TRD","BNN",815,900,707,"WF","None","Norway","Norway","Monday",45,50
"TRD","BNN",815,900,707,"WF","None","Norway","Norway","Tuesday",45,50
"TRD","BNN",815,900,707,"WF","None","Norway","Norway","Wednesday",45,50
"TRD","BNN",815,900,707,"WF","None","Norway","Norway","Thursday",45,50
"TRD","BNN",815,900,707,"WF","None","Norway","Norway","Friday",45,50
"TRD","BNN",1220,1305,711,"WF","None","Norway","Norway","Monday",45,50
"TRD","BNN",1220,1305,711,"WF","None","Norway","Norway","Tuesday",45,50
"TRD","BNN",1220,1305,711,"WF","None","Norway","Norway","Wednesday",45,50
"TRD","BNN",1220,1305,711,"WF","None","Norway","Norway","Thursday",45,50
"TRD","BNN",1220,1305,711,"WF","None","Norway","Norway","Friday",45,50
"TRD","BNN",1220,1305,711,"WF","None","Norway","Norway","Sunday",45,39
"TRD","BNN",1525,1610,713,"WF","None","Norway","Norway","Monday",45,50
"TRD","BNN",1525,1610,713,"WF","None","Norway","Norway","Tuesday",45,50
"TRD","BNN",1525,1610,713,"WF","None","Norway","Norway","Wednesday",45,50
"TRD","BNN",1525,1610,713,"WF","None","Norway","Norway","Thursday",45,50
"TRD","BNN",1525,1610,713,"WF","None","Norway","Norway","Friday",45,50
"TRD","BNN",1525,1610,713,"WF","None","Norway","Norway","Saturday",45,50
"TRD","BNN",1525,1610,713,"WF","None","Norway","Norway","Sunday",45,50
"TRD","BNN",1925,2010,717,"WF","None","Norway","Norway","Monday",45,50
"TRD","BNN",1925,2010,717,"WF","None","Norway","Norway","Tuesday",45,50
"TRD","BNN",1925,2010,717,"WF","None","Norway","Norway","Wednesday",45,39
"TRD","BNN",1925,2010,717,"WF","None","Norway","Norway","Thursday",45,50
"TRD","BNN",1925,2010,717,"WF","None","Norway","Norway","Friday",45,50
"TRD","BNN",1925,2010,717,"WF","None","Norway","Norway","Sunday",45,50
"TRD","BOO",650,750,4552,"SK","Star Alliance","Norway","Norway","Monday",60,120
"TRD","BOO",650,750,4552,"SK","Star Alliance","Norway","Norway","Tuesday",60,120
"TRD","BOO",650,750,4552,"SK","Star Alliance","Norway","Norway","Wednesday",60,120
"TRD","BOO",650,750,4552,"SK","Star Alliance","Norway","Norway","Thursday",60,120
"TRD","BOO",650,750,4552,"SK","Star Alliance","Norway","Norway","Friday",60,120
"TRD","BOO",905,1000,4556,"SK","Star Alliance","Norway","Norway","Monday",55,120
"TRD","BOO",905,1000,4556,"SK","Star Alliance","Norway","Norway","Tuesday",55,120
"TRD","BOO",905,1000,4556,"SK","Star Alliance","Norway","Norway","Wednesday",55,120
"TRD","BOO",905,1000,4556,"SK","Star Alliance","Norway","Norway","Thursday",55,120
"TRD","BOO",905,1000,4556,"SK","Star Alliance","Norway","Norway","Friday",55,120
"TRD","BOO",1110,1205,4558,"SK","Star Alliance","Norway","Norway","Monday",55,141
"TRD","BOO",1110,1205,4558,"SK","Star Alliance","Norway","Norway","Tuesday",55,120
"TRD","BOO",1110,1205,4558,"SK","Star Alliance","Norway","Norway","Wednesday",55,141
"TRD","BOO",1110,1205,4558,"SK","Star Alliance","Norway","Norway","Thursday",55,141
"TRD","BOO",1110,1205,4558,"SK","Star Alliance","Norway","Norway","Friday",55,141
"TRD","BOO",1110,1205,4558,"SK","Star Alliance","Norway","Norway","Sunday",55,141
"TRD","BOO",1350,1450,4566,"SK","Star Alliance","Norway","Norway","Tuesday",60,141
"TRD","BOO",1350,1450,4566,"SK","Star Alliance","Norway","Norway","Wednesday",60,141
"TRD","BOO",1350,1450,4566,"SK","Star Alliance","Norway","Norway","Thursday",60,120
"TRD","BOO",1350,1450,4566,"SK","Star Alliance","Norway","Norway","Friday",60,120
"TRD","BOO",1350,1450,4566,"SK","Star Alliance","Norway","Norway","Sunday",60,141
"TRD","BOO",1710,1805,4572,"SK","Star Alliance","Norway","Norway","Monday",55,120
"TRD","BOO",1710,1805,4572,"SK","Star Alliance","Norway","Norway","Tuesday",55,120
"TRD","BOO",1710,1805,4572,"SK","Star Alliance","Norway","Norway","Wednesday",55,120
"TRD","BOO",1710,1805,4572,"SK","Star Alliance","Norway","Norway","Thursday",55,120
"TRD","BOO",1710,1805,4572,"SK","Star Alliance","Norway","Norway","Friday",55,120
"TRD","BOO",1710,1805,4572,"SK","Star Alliance","Norway","Norway","Sunday",55,141
"TRD","BOO",1910,2005,4576,"SK","Star Alliance","Norway","Norway","Monday",55,120
"TRD","BOO",1910,2005,4576,"SK","Star Alliance","Norway","Norway","Tuesday",55,120
"TRD","BOO",1910,2005,4576,"SK","Star Alliance","Norway","Norway","Wednesday",55,120
"TRD","BOO",1910,2005,4576,"SK","Star Alliance","Norway","Norway","Thursday",55,120
"TRD","BOO",1910,2005,4576,"SK","Star Alliance","Norway","Norway","Friday",55,120
"TRD","BOO",1910,2005,4576,"SK","Star Alliance","Norway","Norway","Sunday",55,141
"TRD","EVE",1115,1235,482,"WF","None","Norway","Norway","Saturday",80,78
"TRD","EVE",1155,1315,664,"WF","None","Norway","Norway","Monday",80,78
"TRD","EVE",1155,1315,664,"WF","None","Norway","Norway","Tuesday",80,78
"TRD","EVE",1155,1315,664,"WF","None","Norway","Norway","Wednesday",80,78
"TRD","EVE",1155,1315,664,"WF","None","Norway","Norway","Thursday",80,78
"TRD","EVE",1155,1315,664,"WF","None","Norway","Norway","Friday",80,78
"TRD","EVE",1155,1315,664,"WF","None","Norway","Norway","Sunday",80,78
"TRD","KRS",820,945,601,"WF","None","Norway","Norway","Monday",85,78
"TRD","KRS",820,945,601,"WF","None","Norway","Norway","Tuesday",85,78
"TRD","KRS",820,945,601,"WF","None","Norway","Norway","Wednesday",85,78
"TRD","KRS",820,945,601,"WF","None","Norway","Norway","Thursday",85,78
"TRD","KRS",1235,1350,201,"SK","Star Alliance","Norway","Norway","Sunday",75,141
"TRD","KRS",1530,1655,603,"WF","None","Norway","Norway","Monday",85,78
"TRD","KRS",1530,1655,603,"WF","None","Norway","Norway","Tuesday",85,78
"TRD","KRS",1530,1655,603,"WF","None","Norway","Norway","Wednesday",85,78
"TRD","KRS",1530,1655,603,"WF","None","Norway","Norway","Thursday",85,78
"TRD","KRS",1530,1655,603,"WF","None","Norway","Norway","Friday",85,78
"TRD","KRS",1530,1655,603,"WF","None","Norway","Norway","Sunday",85,78
"TRD","KRS",1540,1705,603,"WF","None","Norway","Norway","Saturday",85,78
"TRD","KRS",1915,2040,605,"WF","None","Norway","Norway","Tuesday",85,78
"TRD","KRS",1915,2040,605,"WF","None","Norway","Norway","Wednesday",85,78
"TRD","KRS",1915,2040,605,"WF","None","Norway","Norway","Thursday",85,78
"TRD","KRS",1915,2040,605,"WF","None","Norway","Norway","Friday",85,78
"TRD","KRS",1915,2040,605,"WF","None","Norway","Norway","Sunday",85,78
"TRD","KRS",2000,2115,201,"SK","Star Alliance","Norway","Norway","Thursday",75,181
"TRD","KSU",1210,1245,569,"WF","None","Norway","Norway","Sunday",35,50
"TRD","MJF",815,905,747,"WF","None","Norway","Norway","Monday",50,39
"TRD","MJF",815,905,747,"WF","None","Norway","Norway","Tuesday",50,39
"TRD","MJF",815,905,747,"WF","None","Norway","Norway","Wednesday",50,39
"TRD","MJF",815,905,747,"WF","None","Norway","Norway","Thursday",50,39
"TRD","MJF",815,905,747,"WF","None","Norway","Norway","Friday",50,39
"TRD","MJF",1540,1630,751,"WF","None","Norway","Norway","Monday",50,39
"TRD","MJF",1540,1630,751,"WF","None","Norway","Norway","Tuesday",50,39
"TRD","MJF",1540,1630,751,"WF","None","Norway","Norway","Wednesday",50,39
"TRD","MJF",1540,1630,751,"WF","None","Norway","Norway","Thursday",50,39
"TRD","MJF",1540,1630,751,"WF","None","Norway","Norway","Friday",50,39
"TRD","MJF",1540,1630,751,"WF","None","Norway","Norway","Saturday",50,39
"TRD","MJF",1540,1630,751,"WF","None","Norway","Norway","Sunday",50,39
"TRD","MJF",1845,1935,753,"WF","None","Norway","Norway","Monday",50,39
"TRD","MJF",1845,1935,753,"WF","None","Norway","Norway","Tuesday",50,39
"TRD","MJF",1845,1935,753,"WF","None","Norway","Norway","Wednesday",50,39
"TRD","MJF",1845,1935,753,"WF","None","Norway","Norway","Thursday",50,39
"TRD","MJF",1845,1935,753,"WF","None","Norway","Norway","Friday",50,39
"TRD","MJF",1845,1935,753,"WF","None","Norway","Norway","Sunday",50,39
"TRD","MQN",830,935,769,"WF","None","Norway","Norway","Monday",65,39
"TRD","MQN",830,935,769,"WF","None","Norway","Norway","Tuesday",65,39
"TRD","MQN",830,935,769,"WF","None","Norway","Norway","Wednesday",65,39
"TRD","MQN",830,935,769,"WF","None","Norway","Norway","Thursday",65,39
"TRD","MQN",830,935,769,"WF","None","Norway","Norway","Friday",65,39
"TRD","MQN",1115,1220,771,"WF","None","Norway","Norway","Monday",65,39
"TRD","MQN",1115,1220,771,"WF","None","Norway","Norway","Tuesday",65,39
"TRD","MQN",1115,1220,771,"WF","None","Norway","Norway","Wednesday",65,39
"TRD","MQN",1115,1220,771,"WF","None","Norway","Norway","Thursday",65,39
"TRD","MQN",1115,1220,771,"WF","None","Norway","Norway","Friday",65,39
"TRD","MQN",1500,1605,773,"WF","None","Norway","Norway","Saturday",65,39
"TRD","MQN",1810,1915,775,"WF","None","Norway","Norway","Monday",65,39
"TRD","MQN",1810,1915,775,"WF","None","Norway","Norway","Tuesday",65,39
"TRD","MQN",1810,1915,775,"WF","None","Norway","Norway","Wednesday",65,39
"TRD","MQN",1810,1915,775,"WF","None","Norway","Norway","Thursday",65,39
"TRD","MQN",1810,1915,775,"WF","None","Norway","Norway","Friday",65,39
"TRD","MQN",1810,1915,775,"WF","None","Norway","Norway","Sunday",65,39
"TRD","MQN",2145,2250,777,"WF","None","Norway","Norway","Monday",65,39
"TRD","MQN",2145,2250,777,"WF","None","Norway","Norway","Tuesday",65,39
"TRD","MQN",2145,2250,777,"WF","None","Norway","Norway","Wednesday",65,39
"TRD","MQN",2145,2250,777,"WF","None","Norway","Norway","Thursday",65,39
"TRD","MQN",2145,2250,777,"WF","None","Norway","Norway","Friday",65,39
"TRD","MQN",2145,2250,777,"WF","None","Norway","Norway","Sunday",65,39
"TRD","OSL",610,705,335,"SK","Star Alliance","Norway","Norway","Monday",55,141
"TRD","OSL",610,705,335,"SK","Star Alliance","Norway","Norway","Tuesday",55,181
"TRD","OSL",610,705,335,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"TRD","OSL",610,705,335,"SK","Star Alliance","Norway","Norway","Thursday",55,181
"TRD","OSL",610,705,335,"SK","Star Alliance","Norway","Norway","Friday",55,141
"TRD","OSL",635,730,339,"SK","Star Alliance","Norway","Norway","Monday",55,141
"TRD","OSL",635,730,339,"SK","Star Alliance","Norway","Norway","Tuesday",55,181
"TRD","OSL",635,730,339,"SK","Star Alliance","Norway","Norway","Wednesday",55,141
"TRD","OSL",635,730,339,"SK","Star Alliance","Norway","Norway","Thursday",55,141
"TRD","OSL",635,730,339,"SK","Star Alliance","Norway","Norway","Friday",55,141
"TRD","OSL",640,735,741,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"TRD","OSL",640,735,741,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"TRD","OSL",640,735,741,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"TRD","OSL",640,735,741,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"TRD","OSL",640,735,741,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"TRD","OSL",700,755,743,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"TRD","OSL",710,805,341,"SK","Star Alliance","Norway","Norway","Saturday",55,120
"TRD","OSL",715,810,341,"SK","Star Alliance","Norway","Norway","Monday",55,141
"TRD","OSL",715,810,341,"SK","Star Alliance","Norway","Norway","Tuesday",55,141
"TRD","OSL",715,810,341,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"TRD","OSL",715,810,341,"SK","Star Alliance","Norway","Norway","Thursday",55,181
"TRD","OSL",715,810,341,"SK","Star Alliance","Norway","Norway","Friday",55,181
"TRD","OSL",730,825,745,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"TRD","OSL",730,825,745,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"TRD","OSL",730,825,745,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"TRD","OSL",730,825,745,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"TRD","OSL",730,825,745,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"TRD","OSL",730,825,745,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,186
"TRD","OSL",730,825,745,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"TRD","OSL",750,845,343,"SK","Star Alliance","Norway","Norway","Monday",55,181
"TRD","OSL",750,845,343,"SK","Star Alliance","Norway","Norway","Tuesday",55,141
"TRD","OSL",750,845,343,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"TRD","OSL",750,845,343,"SK","Star Alliance","Norway","Norway","Thursday",55,141
"TRD","OSL",800,855,747,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"TRD","OSL",800,855,747,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"TRD","OSL",800,855,747,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"TRD","OSL",800,855,747,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"TRD","OSL",820,915,345,"SK","Star Alliance","Norway","Norway","Monday",55,181
"TRD","OSL",820,915,345,"SK","Star Alliance","Norway","Norway","Tuesday",55,181
"TRD","OSL",820,915,345,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"TRD","OSL",820,915,345,"SK","Star Alliance","Norway","Norway","Thursday",55,141
"TRD","OSL",820,915,345,"SK","Star Alliance","Norway","Norway","Friday",55,181
"TRD","OSL",820,915,345,"SK","Star Alliance","Norway","Norway","Sunday",55,181
"TRD","OSL",820,915,355,"SK","Star Alliance","Norway","Norway","Saturday",55,141
"TRD","OSL",830,925,749,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"TRD","OSL",830,925,749,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"TRD","OSL",830,925,749,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"TRD","OSL",830,925,749,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"TRD","OSL",830,925,749,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"TRD","OSL",905,1000,347,"SK","Star Alliance","Norway","Norway","Sunday",55,141
"TRD","OSL",910,1005,359,"SK","Star Alliance","Norway","Norway","Saturday",55,181
"TRD","OSL",920,1015,347,"SK","Star Alliance","Norway","Norway","Monday",55,181
"TRD","OSL",920,1015,347,"SK","Star Alliance","Norway","Norway","Tuesday",55,181
"TRD","OSL",920,1015,347,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"TRD","OSL",920,1015,347,"SK","Star Alliance","Norway","Norway","Thursday",55,181
"TRD","OSL",920,1015,347,"SK","Star Alliance","Norway","Norway","Friday",55,181
"TRD","OSL",920,1015,751,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"TRD","OSL",920,1015,751,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"TRD","OSL",920,1015,751,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"TRD","OSL",920,1015,751,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"TRD","OSL",920,1015,751,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"TRD","OSL",1020,1115,753,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,186
"TRD","OSL",1030,1125,351,"SK","Star Alliance","Norway","Norway","Monday",55,181
"TRD","OSL",1030,1125,351,"SK","Star Alliance","Norway","Norway","Tuesday",55,181
"TRD","OSL",1030,1125,351,"SK","Star Alliance","Norway","Norway","Wednesday",55,141
"TRD","OSL",1030,1125,351,"SK","Star Alliance","Norway","Norway","Thursday",55,141
"TRD","OSL",1030,1125,351,"SK","Star Alliance","Norway","Norway","Friday",55,181
"TRD","OSL",1035,1130,351,"SK","Star Alliance","Norway","Norway","Sunday",55,120
"TRD","OSL",1040,1135,753,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"TRD","OSL",1200,1255,757,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"TRD","OSL",1200,1255,757,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"TRD","OSL",1200,1255,757,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"TRD","OSL",1200,1255,757,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"TRD","OSL",1200,1255,757,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"TRD","OSL",1200,1255,757,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"TRD","OSL",1215,1310,355,"SK","Star Alliance","Norway","Norway","Tuesday",55,141
"TRD","OSL",1215,1310,355,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"TRD","OSL",1215,1310,355,"SK","Star Alliance","Norway","Norway","Thursday",55,141
"TRD","OSL",1215,1310,355,"SK","Star Alliance","Norway","Norway","Friday",55,181
"TRD","OSL",1320,1415,759,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"TRD","OSL",1345,1440,361,"SK","Star Alliance","Norway","Norway","Sunday",55,120
"TRD","OSL",1400,1455,359,"SK","Star Alliance","Norway","Norway","Monday",55,141
"TRD","OSL",1400,1455,359,"SK","Star Alliance","Norway","Norway","Tuesday",55,141
"TRD","OSL",1400,1455,359,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"TRD","OSL",1400,1455,359,"SK","Star Alliance","Norway","Norway","Thursday",55,141
"TRD","OSL",1400,1455,359,"SK","Star Alliance","Norway","Norway","Friday",55,181
"TRD","OSL",1435,1530,361,"SK","Star Alliance","Norway","Norway","Saturday",55,90
"TRD","OSL",1445,1540,361,"SK","Star Alliance","Norway","Norway","Monday",55,181
"TRD","OSL",1445,1540,361,"SK","Star Alliance","Norway","Norway","Tuesday",55,181
"TRD","OSL",1445,1540,361,"SK","Star Alliance","Norway","Norway","Wednesday",55,181
"TRD","OSL",1445,1540,361,"SK","Star Alliance","Norway","Norway","Thursday",55,181
"TRD","OSL",1445,1540,361,"SK","Star Alliance","Norway","Norway","Friday",55,181
"TRD","OSL",1500,1555,761,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"TRD","OSL",1500,1555,761,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"TRD","OSL",1500,1555,761,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"TRD","OSL",1500,1555,761,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"TRD","OSL",1500,1555,761,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"TRD","OSL",1500,1555,761,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,186
"TRD","OSL",1500,1555,761,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"TRD","OSL",1530,1625,365,"SK","Star Alliance","Norway","Norway","Sunday",55,141
"TRD","OSL",1550,1645,365,"SK","Star Alliance","Norway","Norway","Saturday",55,120
"TRD","OSL",1600,1655,371,"SK","Star Alliance","Norway","Norway","Monday",55,141
"TRD","OSL",1600,1655,371,"SK","Star Alliance","Norway","Norway","Tuesday",55,141
