year,id18,municip_name,population,totalarea,income_med_adj,pct_expense,sent_index,gasoline,diesel,el,hybrid,plugin,total,pct_elcar,zone
2018,municip1929,Berg,902,294,606,0,453,168,281,1,5,5,460,0.21739130434782608,above60
2018,municip1931,Lenvik,11644,893,652,0.1187392055267703,645,2614,4266,60,132,118,7190,0.8344923504867872,above60
2018,municip1933,Balsfjord,5653,1497,602,0.9193927731451785,571,1133,2169,52,26,14,3394,1.5321154979375369,above60
2018,municip1936,Karlsøy,2263,1092,578,1.1299435028248588,448,399,784,19,12,5,1219,1.5586546349466777,above60
2018,municip1938,Lyngen,2877,813,608,0.8220304151253597,481,530,1023,11,13,10,1587,0.6931316950220542,above60
2018,municip1939,Storfjord,1856,1543,622,0,523,386,729,7,8,6,1136,0.6161971830985915,above60
2018,municip1940,Kåfjord,2132,991,556,0,446,424,745,4,9,1,1183,0.33812341504649196,above60
2018,municip1941,Skjervøy,2925,474,605,0.8724553385957624,570,434,818,8,10,7,1277,0.6264682850430697,above60
2018,municip1942,Nordreisa,4944,3437,614,0,581,846,1683,22,20,30,2601,0.8458285274894272,above60
2018,municip1943,Kvænangen,1224,2109,567,0,444,221,427,0,9,4,661,0,above60
2018,municip2002,Vardø,2110,601,504,0,529,321,589,1,23,4,938,0.10660980810234541,above60
2018,municip2003,Vadsø,6033,1258,636,0,643,1096,1848,12,124,31,3111,0.3857280617164899,above60
2018,municip2004,Hammerfest,10533,848,663,0.22445363260484347,700,1589,2913,33,143,45,4723,0.6987084480203261,above60
2018,municip2011,Kautokeino,2946,9707,654,0,494,539,937,1,23,8,1508,0.06631299734748011,above60
2018,municip2012,Alta,20635,3849,697,0.09244422531739184,721,4068,6975,168,271,213,11695,1.436511329628046,above60
2018,municip2014,Loppa,941,689,505,1.854140914709518,377,142,199,2,14,2,359,0.5571030640668524,above60
2018,municip2015,Hasvik,1022,556,516,0,368,153,237,0,12,4,406,0,above60
2018,municip2017,Kvalsund,1027,1844,593,0,468,158,346,0,12,5,521,0,above60
2018,municip2018,Måsøy,1231,1136,565,0,415,165,276,1,4,5,451,0.22172949002217296,above60
2018,municip2019,Nordkapp,3239,926,595,0,535,455,769,3,12,16,1255,0.23904382470119523,above60
2018,municip2020,Porsanger,3964,4873,630,0,567,896,1274,12,31,21,2234,0.5371530886302597,above60
2018,municip2021,Karasjok,2701,5453,647,0,573,404,937,1,8,2,1352,0.07396449704142012,above60
2018,municip2022,Lebesby,1349,3459,564,0,440,191,342,0,8,5,546,0,above60
2018,municip2023,Gamvik,1153,1416,507,0,413,191,278,0,10,4,483,0,above60
2018,municip2024,Berlevåg,983,1122,541,0,441,149,221,1,8,9,388,0.25773195876288657,above60
2018,municip2025,Tana,2922,4051,598,0,501,529,1114,10,27,24,1704,0.5868544600938967,above60
2018,municip2027,Nesseby,944,1437,529,0,483,195,370,3,12,4,584,0.5136986301369864,above60
2018,municip2028,Båtsfjord,2263,1435,574,0,552,325,589,8,17,12,951,0.8412197686645636,above60
2018,municip2030,Sør-Varanger,10171,3972,639,0,640,2347,3068,32,172,59,5678,0.5635787249031349,above60
2018,municip5001,Trondheim,193501,342,655,1.1292251526405237,898,31491,38462,7880,3708,3045,84586,9.315962452415294,city
2018,municip5004,Steinkjer,22096,1565,626,0.24470274178299317,736,4292,7357,263,374,257,12543,2.096787052539265,above60
2018,municip5005,Namsos,13078,779,655,0.8514302114225581,723,2456,4400,185,208,318,7567,2.44482621910929,above60
2018,municip5011,Hemne,4225,670,669,0.6984866123399301,638,771,1558,40,50,31,2450,1.6326530612244898,above60
2018,municip5012,Snillfjord,987,508,663,6.682577565632458,559,170,343,32,12,5,562,5.693950177935943,above60
2018,municip5013,Hitra,4648,680,582,0.8316008316008316,562,857,1575,57,34,34,2557,2.229174814235432,above60
2018,municip5014,Frøya,4962,241,640,0.8530343650987082,559,893,1605,60,56,38,2652,2.262443438914027,above60
2018,municip5015,Ørland,5351,73,646,1.5071934231559716,646,1211,1604,64,84,51,3014,2.12342402123424,above60
2018,municip5016,Agdenes,1684,317,603,2.1536252692031588,587,334,608,17,21,11,991,1.715438950554995,above60
2018,municip5017,Bjugn,4864,384,615,1.2906556530717606,591,1087,1660,58,37,35,2877,2.015988877302746,above60
2018,municip5018,Åfjord,3277,955,638,1.0921004732435384,546,643,1247,41,21,19,1971,2.080162354134957,above60
2018,municip5019,Roan,953,375,647,0,433,212,384,0,5,3,604,0,above60
2018,municip5020,Osen,967,387,594,0,462,192,344,2,6,1,545,0.3669724770642202,above60
2018,municip5021,Oppdal,6970,2274,637,0.47897817988291647,668,1346,2357,58,151,61,3973,1.4598540145985401,above60
2018,municip5022,Rennebu,2541,948,595,0.9064885496183206,606,507,937,13,22,10,1489,0.8730691739422431,above60
2018,municip5023,Meldal,3930,613,597,1.5882902522578637,641,950,1402,25,26,35,2438,1.0254306808859721,above60
2018,municip5024,Orkdal,11933,594,668,2.791530601495839,779,2387,4271,386,343,249,7636,5.055002619172342,30to60
2018,municip5025,Røros,5663,1956,609,0,669,1425,1627,14,123,33,3222,0.4345127250155183,above60
2018,municip5026,Holtålen,2028,1210,617,0.9512485136741974,532,393,774,10,28,5,1210,0.8264462809917356,above60
2018,municip5027,Midtre-Gauldal,6225,1861,640,3.1262366442421845,662,1099,2255,75,21,71,3521,2.1300766827605795,30to60
2018,municip5028,Melhus,16424,694,719,5.973159568691335,778,3333,4969,725,109,223,9359,7.746554119029811,below30
2018,municip5029,Skaun,8142,224,801,7.380913672573565,745,1500,2322,477,66,54,4419,10.79429735234216,below30
2018,municip5030,Klæbu,6094,186,756,5.190311418685121,793,1133,1640,431,58,53,3315,13.001508295625943,below30
2018,municip5031,Malvik,13958,168,808,5.416897762987613,813,2418,3368,1023,187,137,7133,14.34179167250806,below30
2018,municip5032,Selbu,4093,1235,659,3.7259615384615383,663,891,1410,34,48,23,2406,1.4131338320864506,above60
2018,municip5033,Tydal,834,1329,655,1.8492176386913228,504,123,300,3,9,4,439,0.683371298405467,above60
2018,municip5034,Meråker,2469,1273,562,1.375921375921376,629,549,750,17,35,13,1364,1.2463343108504399,above60
2018,municip5035,Stjørdal,23964,938,689,4.35610065552971,799,5207,6684,1238,716,429,14274,8.673111951800477,30to60
2018,municip5036,Frosta,2616,76,607,1.1152416356877324,649,533,863,32,32,24,1484,2.1563342318059298,30to60
2018,municip5037,Levanger,20115,646,680,0.9218312052320149,762,3845,6689,293,420,167,11414,2.5670229542666902,above60
2018,municip5038,Verdal,14943,1548,630,0.44955044955044954,750,3118,5911,289,103,198,9619,3.0044703191599957,above60
2018,municip5039,Verran,2473,602,545,0,585,451,810,16,23,6,1306,1.225114854517611,above60
2018,municip5040,Namdalseid,1585,770,604,0,575,283,588,27,9,12,919,2.9379760609358,above60
2018,municip5041,Snåase-Snåsa,2094,2343,626,0,546,357,731,15,20,6,1129,1.328609388839681,above60
2018,municip5042,Lierne,1379,2962,681,0,422,179,580,3,7,4,773,0.38809831824062097,above60
2018,municip5043,Røyrvik,474,1585,623,0,419,70,194,1,5,2,272,0.36764705882352944,above60
2018,municip5044,Namsskogan,902,1417,579,0,436,139,351,1,2,2,495,0.20202020202020202,above60
2018,municip5045,Grong,2400,1136,590,0,581,524,874,20,17,12,1447,1.38217000691085,above60
2018,municip5046,Høylandet,1268,755,646,0,541,211,477,28,8,27,751,3.728362183754993,above60
2018,municip5047,Overhalla,3845,730,753,0.66711140760507,638,565,1404,31,32,30,2062,1.5033947623666344,above60
2018,municip5048,Fosnes,618,544,561,5.617977528089888,486,98,191,4,15,3,311,1.2861736334405145,above60
2018,municip5049,Flatanger,1105,459,645,0,478,164,387,0,6,0,557,0,above60
2018,municip5050,Vikna,4492,319,687,0,612,796,1630,21,20,45,2512,0.8359872611464968,above60
2018,municip5051,Nærøy,5117,1068,634,0.8954501452081317,547,949,1766,24,39,22,2800,0.8571428571428571,above60
2018,municip5052,Leka,582,110,586,0,406,114,187,1,6,4,312,0.32051282051282054,above60
2018,municip5053,Inderøy,6785,366,691,0,676,1188,2452,113,56,46,3855,2.9312581063553824,above60
2018,municip5054,Indre-Fosen,10090,1052,633,4.4868616757560735,629,2092,3203,255,89,76,5715,4.4619422572178475,above60
2018,municip5061,Rindal,2039,632,666,0,603,494,718,10,9,7,1238,0.8077544426494345,above60
